#{"t_start": 1733529361.793109, "env_id": "BipedalWalker-v3"}
r,l,t
-14.454885,1600,19242.675203
-13.844628,1600,19243.16157
-15.085748,1600,19243.644985
-15.345725,1600,19244.129007
-14.501405,1600,19244.619412
-22.379487,1600,19335.437061
-33.899495,1600,19335.918335
-27.236459,1600,19336.422236
-34.91765,1600,19336.908643
-26.779779,1600,19337.395617
-38.777539,1600,19429.114815
-48.1343,1600,19429.605887
-45.661922,1600,19430.099823
-43.042699,1600,19430.585186
-48.237027,1600,19431.084309
-15.245514,1600,19522.267607
-16.32947,1600,19522.756575
-15.119431,1600,19523.238475
-15.860936,1600,19523.721652
-15.18251,1600,19524.203615
-42.940986,1600,19616.125307
-44.044222,1600,19616.711139
-44.446279,1600,19617.248654
-44.814296,1600,19617.777624
-43.185178,1600,19618.340246
-133.268006,147,19708.140498
-57.175916,1600,19708.62571
-54.055224,1600,19709.105229
-36.726129,1600,19709.633871
-58.655216,1600,19710.112768
-62.901893,1600,19801.290167
-63.410241,1600,19801.771066
-63.116964,1600,19802.252174
-63.309934,1600,19802.732679
-63.506484,1600,19803.213665
-47.98121,1600,19893.574077
-59.174846,1600,19894.083997
-55.524957,1600,19894.565033
-52.47033,1600,19895.081384
-56.445456,1600,19895.561796
-42.968514,1600,19987.381092
-45.983414,1600,19987.88522
-33.123024,1600,19988.37929
-39.359573,1600,19988.871391
-16.967393,1600,19989.361721
-46.598935,1600,20080.479072
-43.793499,1600,20080.957738
-46.69723,1600,20081.434111
-46.275453,1600,20081.909851
-44.595517,1600,20082.380425
-137.876589,142,20173.42245
-141.685353,211,20173.488452
-137.904737,164,20173.542089
-124.561998,240,20173.61774
-125.076499,235,20173.691039
-24.953166,1600,20268.286827
-30.956508,1600,20268.839618
-28.631516,1600,20269.438517
-67.16331,1600,20269.910731
-28.400766,1600,20270.439828
-52.195396,1600,20360.198073
-49.893647,1600,20360.690024
-16.758665,1600,20361.181953
-28.579686,1600,20361.74168
-20.669111,1600,20362.226934
-36.98169,1600,20452.801223
-41.559407,1600,20453.330195
-40.481002,1600,20453.818177
-33.449656,1600,20454.290066
-37.126126,1600,20454.761685
-7.481384,1600,20545.062565
-1.371757,1600,20545.568674
-19.700884,1600,20546.068989
-70.767996,1600,20546.661411
-10.846942,1600,20547.20917
-112.464479,1600,20638.59889
-152.474083,278,20638.683527
-137.811795,163,20638.734069
-142.088665,163,20638.784817
-52.909007,1600,20639.26353
-20.549384,1600,20731.277475
-23.109301,1600,20731.74943
-24.678041,1600,20732.21946
-24.103908,1600,20732.691387
-16.80676,1600,20733.160378
-83.531844,1600,20823.432856
-83.951861,1600,20823.913956
-83.840068,1600,20824.398607
-84.402525,1600,20824.898149
-79.590211,1600,20825.392873
-45.999193,1600,20917.372776
-96.987367,1600,20917.863102
-57.546803,1600,20918.382126
-64.634577,1600,20918.886037
-58.352643,1600,20919.399955
-51.252712,1600,21010.836417
-52.163851,1600,21011.352227
-51.347327,1600,21011.85521
-51.693002,1600,21012.356782
-51.355403,1600,21012.860326
-66.626755,1600,21102.657739
-66.804873,1600,21103.159974
-65.990538,1600,21103.656471
-63.854279,1600,21104.147828
-66.252306,1600,21104.695699
-45.266041,1600,21194.83536
-46.735868,1600,21195.363361
-25.577733,1600,21195.839773
-25.982832,1600,21196.313537
-31.027521,1600,21196.78509
-42.110596,1600,21286.424157
-44.259795,1600,21286.905177
-61.705938,1600,21287.39593
-58.727387,1600,21287.887493
-42.888863,1600,21288.366075
-39.675745,1600,21378.564109
-35.489044,1600,21379.071273
-24.119117,1600,21379.569849
-18.628918,1600,21380.083022
-26.437127,1600,21380.578196
-65.183123,1600,21470.437812
-63.672611,1600,21470.957002
-63.357392,1600,21471.575171
-27.227631,1600,21472.067472
-26.395414,1600,21472.551834
-6.313746,1600,21562.47964
-6.863775,1600,21563.050504
-6.099018,1600,21563.654695
-5.951494,1600,21564.240126
-7.539164,1600,21564.76922
-20.527554,1600,21655.670153
-22.976172,1600,21656.152546
-21.922283,1600,21656.657964
-12.710115,1600,21657.154495
-19.942624,1600,21657.638941
-32.803775,1600,21749.106178
-51.611235,1600,21749.619862
-30.196866,1600,21750.131377
-30.142346,1600,21751.172549
-27.421559,1600,21751.686108
-65.207885,1600,21843.650167
-135.524034,555,21843.829545
-123.187045,232,21843.906523
-116.213854,116,21843.945461
-66.474789,1600,21844.46868
-66.986895,1600,21935.09381
-68.501738,1600,21935.567679
-66.656116,1600,21936.042463
-37.354881,1600,21936.51845
-69.060798,1600,21937.003874
-44.239903,1600,22027.64967
-39.379807,1600,22028.135288
-39.926012,1600,22028.615658
-37.146056,1600,22029.107314
-39.504489,1600,22029.608787
-35.003045,1600,22120.846926
-36.755973,1600,22121.408535
-36.049951,1600,22121.896502
-40.828923,1600,22122.382571
-39.387448,1600,22122.861222
-91.494308,1600,22213.290024
-91.959539,1600,22213.780488
-107.701421,1600,22214.265017
-59.055526,1600,22214.777075
-68.220131,1600,22215.286417
-22.701781,1600,22308.70209
-20.835556,1600,22309.177152
-14.791072,1600,22309.65303
-17.413656,1600,22310.136259
-27.665201,1600,22310.615587
-11.849872,1600,22400.063859
-12.962974,1600,22400.575208
-10.713214,1600,22401.053756
-11.142023,1600,22401.53791
-13.965824,1600,22402.038991
-52.8314,1600,22493.059899
-51.306983,1600,22493.582916
-53.201355,1600,22494.072539
-52.269904,1600,22494.561369
-53.53906,1600,22495.048611
-45.835985,1600,22585.536434
-45.849197,1600,22586.056453
-45.587184,1600,22586.566963
-43.961023,1600,22587.073821
-44.49017,1600,22587.577212
-58.479822,1600,22678.058834
-58.06215,1600,22678.548885
-78.643407,1600,22679.023637
-56.185794,1600,22679.530212
-59.379122,1600,22680.033257
-53.318938,1600,22770.772485
-20.654288,1600,22771.315328
-22.306842,1600,22771.834166
-28.197083,1600,22772.344705
-17.942867,1600,22772.861482
-48.739653,1600,22861.919878
-51.596011,1600,22862.36281
-50.351417,1600,22862.829127
-49.03687,1600,22863.314008
-47.240739,1600,22863.801914
-65.094445,1600,22952.784539
-60.174129,1600,22953.344975
-69.809996,1600,22953.893893
-63.136008,1600,22954.488713
-69.624552,1600,22955.040688
