#{"t_start": 1733274618.171013, "env_id": "BipedalWalker-v3"}
r,l,t
294.119888,864,841.485043
293.000079,886,841.819219
100.949576,626,849.854671
59.715001,566,850.061713
294.257467,871,850.388362
162.620574,795,850.680168
293.362699,910,851.077626
289.904031,926,859.69453
295.844163,844,860.001775
292.232044,901,860.328175
295.243302,874,860.663653
296.844887,842,860.969109
21.552703,396,868.718011
292.8016,869,869.039034
292.497641,877,869.357613
294.554921,843,869.69407
294.389956,860,870.027398
295.365388,852,878.476752
295.612499,846,878.810594
295.852352,859,879.165992
296.252108,838,879.504965
295.644319,848,879.845815
290.979425,885,889.363773
287.639273,931,889.75809
290.070167,904,890.146307
290.982363,893,890.542921
293.025835,863,890.978427
285.842568,955,903.642263
288.432364,903,904.006775
285.747387,966,904.402203
54.981372,584,904.64136
287.291049,934,905.01699
286.817444,957,913.064045
286.313383,973,913.469934
290.913589,907,913.832264
285.923392,977,914.224531
287.883455,966,914.619797
286.394047,972,922.518879
285.953053,970,922.86274
287.815365,941,923.216382
287.336706,950,923.588658
285.425724,972,923.956718
292.032865,911,931.668706
287.404601,955,932.012783
289.47973,926,932.353661
291.65786,892,932.688345
290.763268,916,933.013087
291.249113,909,940.71522
289.801755,935,941.08435
285.671159,989,941.42897
291.143592,906,941.759567
289.082723,927,942.085689
288.128862,925,949.737877
293.120495,878,950.064038
292.185327,873,950.376323
287.521361,923,950.70928
287.745114,928,951.053654
284.690333,973,958.873443
291.034468,904,959.215615
289.417836,932,959.574545
285.962968,959,959.932076
286.238203,972,960.288831
288.188266,961,968.214337
288.36865,963,968.592385
292.355593,903,968.923306
289.520161,950,969.272312
290.475147,924,969.616559
291.437534,921,977.410129
289.923083,952,977.762398
290.867018,938,978.108172
291.422313,909,978.441862
288.258469,957,978.79254
292.129816,901,985.965471
288.029751,956,986.312047
287.049311,952,986.665079
289.270708,931,987.006286
288.017968,937,987.350866
286.265311,936,995.01516
290.208751,903,995.358557
285.336683,969,995.840141
291.294235,893,996.241787
292.418601,883,996.559984
290.785994,906,1004.447634
288.895341,910,1004.778383
284.921344,966,1005.151346
289.538637,919,1005.483515
289.165986,907,1005.848411
-64.098201,188,1013.403445
289.415329,912,1013.735007
289.422069,916,1014.06553
288.000723,936,1014.406364
291.474592,899,1014.748216
290.349717,920,1022.348175
285.756667,979,1022.719152
286.524438,957,1023.087184
287.148844,962,1023.431361
288.174719,926,1023.846321
289.296001,899,1031.72889
287.160564,928,1032.066062
288.455853,923,1032.399527
286.311397,927,1032.772638
288.248618,915,1033.101508
286.612817,950,1040.814114
286.131531,940,1041.149578
284.009892,977,1041.498913
287.926932,905,1041.840208
286.095421,963,1042.192239
290.624345,889,1049.880603
287.344395,921,1050.214499
289.57967,901,1050.559393
287.266487,944,1050.892722
290.491893,901,1051.209418
291.497664,884,1058.788583
289.239358,910,1059.096934
286.404143,943,1059.423864
289.079656,916,1059.73577
290.088272,898,1060.048178
289.107347,924,1066.913741
287.419881,930,1067.230968
290.669188,905,1067.590595
284.433613,999,1067.938688
291.360064,882,1068.249707
291.417669,921,1075.700166
292.612075,901,1076.022433
287.986164,959,1076.359515
289.124515,954,1076.696466
290.7887,936,1077.050473
289.9787,934,1084.834678
291.230629,904,1085.199103
290.337566,920,1085.593005
291.97793,910,1085.991602
289.137517,927,1086.411256
288.203662,945,1095.806293
285.799242,952,1096.251861
289.923476,906,1096.620957
285.988725,967,1097.483186
285.503632,946,1097.921661
293.432103,884,1106.804976
292.537971,880,1107.30403
290.347874,911,1107.663608
290.661971,896,1108.020259
