#{"t_start": 1736958512.554267, "env_id": "None"}
r,l,t
-3.751837,11,374.357319
0.347681,18,374.382931
0.25182,10,374.395947
0.232136,14,374.41281
-2.404196,13,374.430835
0.470569,14,374.446873
-5.405009,11,374.461931
-8.066091,15,374.488373
-4.46301,15,374.509251
-0.046393,11,374.522205
-1.034913,11,374.538795
0.546121,11,374.553655
-2.383892,13,374.580614
-3.305383,11,374.636409
2.313641,14,374.665049
-5.737045,13,374.681793
-2.022278,12,374.697108
-8.605307,13,374.713515
0.441522,11,374.727612
-1.182986,11,374.742352
0.348359,13,374.761129
-8.857404,17,374.787519
-2.089178,11,374.801216
-8.239058,16,374.820058
-7.746208,21,374.847942
-15.942033,20,374.872296
-3.63906,17,374.897152
-2.860978,14,374.915855
4.514691,16,374.937269
0.455173,10,374.948862
-3.668011,14,374.967887
-3.312814,16,374.991349
-1.078401,13,375.006391
-1.627615,10,375.018115
-4.239866,14,375.03715
0.383448,17,375.061192
-0.357561,12,375.076756
-1.71963,14,375.095107
-3.505118,15,375.116955
-3.769527,17,375.143718
-1.368189,21,375.17278
-4.694112,12,375.189073
-7.946059,14,375.209435
-10.591931,20,375.236913
3.664081,15,375.258331
0.815245,16,375.280539
-2.173535,13,375.296571
1.195153,16,375.322763
-3.411314,12,375.337581
2.957552,15,375.362897
-2.345766,12,375.379697
-1.418812,10,375.391838
-32.177149,47,375.466807
-1.636346,15,375.488181
-4.199158,13,375.504055
3.460803,13,375.520469
-2.57522,14,375.538973
0.807823,11,375.552666
-1.188773,13,375.568762
-4.709938,12,375.584536
-1.439755,17,375.606034
-3.307039,13,375.622554
-5.689221,14,375.641289
-2.895871,13,375.65718
-0.696959,12,375.672271
-4.693998,12,375.687504
-2.280482,10,375.699573
-3.708556,12,375.716632
-1.53301,12,375.734783
1.334833,17,375.757411
-4.06557,16,375.780242
-2.917548,13,375.798363
-6.11911,19,375.824823
-1.843637,13,375.841248
-5.406022,16,375.862663
-1.540873,12,375.878836
-3.200127,15,375.903074
-2.073899,12,375.918739
1.306079,13,376.246484
-3.058619,10,376.260843
-5.887061,16,376.285841
2.588894,14,376.306275
-1.020081,11,376.322447
-2.047079,12,376.337409
-2.763561,15,376.356469
-0.548558,11,376.370841
-2.915963,13,376.38647
-2.760921,13,376.402479
0.389326,13,376.418931
-2.029941,12,376.4343
1.305344,20,376.462344
-2.711464,16,376.493794
-0.18611,14,376.513918
-8.211571,18,376.541938
-2.872573,14,376.559623
0.337813,10,376.573203
0.530245,11,376.586902
-2.074126,9,376.598568
-2.059249,10,376.611406
-2.288646,10,376.62458
-6.149259,17,376.646081
-2.480022,13,376.664321
-5.622728,11,376.679126
-0.277953,14,376.696395
-2.548193,15,376.719291
-1.970881,10,376.732246
-2.229812,9,376.744118
-0.305337,10,376.755957
-0.967,16,376.774525
-2.85237,16,376.795143
-3.868539,15,376.815275
-2.037219,15,376.833812
2.4787,15,376.853498
1.61,10,376.864833
-2.788481,11,376.878931
0.795137,11,376.892044
-5.011737,13,376.911391
-3.001882,13,376.929056
0.380919,10,376.941468
-1.590091,17,376.963781
-2.120202,13,376.983456
-0.539299,15,377.002885
-3.142336,11,377.015644
-3.838263,11,377.029354
-1.893142,16,377.053567
-0.632826,13,377.071933
-4.079557,12,377.085929
-0.363074,14,377.103981
2.038276,12,377.120837
-2.536179,13,377.137754
-4.531536,18,377.161963
-1.891527,12,377.17656
-3.205579,9,377.187889
-0.584056,13,377.216716
-14.941633,28,377.268238
-2.859231,15,377.297314
-3.999234,14,377.315587
-4.736169,15,377.333393
-1.207752,11,377.346865
2.410825,12,377.362368
-3.03785,14,377.378773
-1.754144,11,377.395522
-2.423292,12,377.410966
0.403832,11,377.425012
-1.001433,11,377.439318
1.966118,11,377.452258
-1.577878,12,377.467865
-2.758716,12,377.482612
1.190118,12,377.499412
-0.765644,18,377.522292
1.125554,13,377.540372
-0.56302,11,377.555779
1.256205,12,377.571473
-0.448479,13,377.589739
-1.101528,15,377.609614
3.993217,12,377.628845
-1.137001,14,377.645731
-3.848451,11,377.6606
-0.160295,16,377.682664
-0.268016,12,377.697314
1.173929,12,377.714241
-4.833124,14,377.734471
3.434175,13,377.752671
0.882129,12,377.767485
-0.352489,12,377.782245
-2.316851,14,377.799718
-4.4612,17,377.822486
-0.360669,11,377.835486
0.340919,12,377.852883
1.682745,11,377.866414
-2.948337,17,377.889777
-0.761254,10,377.903248
-1.721508,11,377.917379
-4.228997,11,377.931553
-1.787635,12,377.945997
-1.960756,18,377.97395
-1.826354,11,377.989078
-0.247239,11,378.002408
0.214165,12,378.016845
-0.903227,10,378.030062
-0.609376,12,378.0455
-4.088516,12,378.059473
1.250081,15,378.077886
0.386703,11,378.091708
0.589922,13,378.109774
-3.057297,14,378.127166
0.102287,16,378.149963
0.507151,12,378.16733
-2.703924,11,378.1819
-2.924755,13,378.200428
-8.020345,26,378.235816
2.083601,11,378.249863
-0.604331,12,378.265086
-3.057051,12,378.280556
0.502781,11,378.293101
-1.831849,11,378.307225
-1.264757,16,378.332797
-32.032132,37,378.392706
-0.912033,11,378.405116
0.748175,12,378.41967
-1.81789,12,378.433669
-0.921073,11,378.447314
-1.149486,11,378.461688
-0.841742,15,378.482797
0.131881,17,378.504732
-2.620552,14,378.524753
-2.936862,15,378.54357
0.919118,14,378.563254
-2.277059,11,378.577713
-4.648003,14,378.595484
-1.194464,17,378.621467
-3.830563,12,378.637292
-2.890304,13,378.653558
-6.74161,12,378.668485
-0.326572,11,378.682899
-0.662768,12,378.698943
-3.40164,16,378.720362
0.719745,13,378.737834
-0.172483,13,378.756479
-2.977685,11,378.773692
-1.29265,10,378.788212
-1.706952,13,378.803842
-2.013496,15,378.824153
-3.187665,14,378.843392
0.351583,16,378.866909
-3.020395,13,378.883844
1.34926,10,378.897111
-5.165552,13,378.914315
-0.460125,12,378.928658
-2.964272,13,378.944051
-10.423127,23,378.980758
-3.274259,20,379.006606
-0.692824,14,379.334743
2.764434,10,379.347192
-0.590475,19,379.371772
-0.922759,12,379.389841
-5.133838,14,379.408998
-0.087047,11,379.422195
-1.537562,11,379.435459
-1.605016,12,379.450056
-0.576534,13,379.466033
-2.21857,12,379.481805
-1.648463,13,379.497823
-0.813032,11,379.511866
1.266736,17,379.536124
-3.477014,12,379.550562
-4.428756,14,379.567967
0.727515,13,379.583276
2.061531,11,379.596601
-0.676515,11,379.612252
-2.627403,13,379.628821
-3.267902,15,379.6469
0.8492,12,379.661858
-1.369289,11,379.675817
-0.309406,11,379.688851
-26.834249,53,379.765036
-0.797205,13,379.780826
0.185132,15,379.802591
-6.746138,15,379.821601
-3.66087,15,379.840429
-3.534852,15,379.869588
-4.417644,13,379.885965
-2.929494,13,379.9037
-1.478833,12,379.921408
-3.606264,13,379.938288
-3.393625,13,379.955361
-6.065382,16,379.975318
0.262645,13,379.991154
-3.675792,11,380.003554
-3.421866,12,380.01881
-0.544485,14,380.038117
0.021937,11,380.051879
-9.334538,27,380.093981
-3.204281,11,380.108403
-4.176303,13,380.130758
0.80843,11,380.144037
-1.427837,13,380.160092
-0.250233,12,380.175953
-3.337147,17,380.201901
-3.26518,15,380.222805
-3.481566,14,380.240379
0.154878,12,380.256196
-5.109968,12,380.270393
1.106248,17,380.293999
3.019888,12,380.308557
-2.703479,15,380.330722
-1.238513,13,380.346218
-0.917537,13,380.363525
1.490481,12,380.382703
-1.215029,10,380.396268
1.780784,11,380.409947
4.28524,14,380.432041
-2.076879,13,380.447409
-0.778502,11,380.461865
-3.840817,12,380.478374
-3.832629,13,380.494497
-1.562541,15,380.513757
-2.22159,13,380.533365
-1.712662,15,380.552869
-4.162703,14,380.572906
2.860877,11,380.588189
-1.520981,16,380.608136
-3.45165,11,380.622072
0.191806,13,380.640367
-1.181142,16,380.661455
2.85988,17,380.700086
0.307161,11,380.72178
1.397368,12,380.741002
0.942539,11,380.754963
-1.859824,13,380.771813
-4.581692,13,380.788637
-4.654245,12,380.805195
-3.430719,11,380.820124
-0.734004,13,380.838678
0.10069,13,380.856504
-0.687835,11,380.871041
0.907395,10,380.884117
0.844287,14,380.903542
-2.696606,12,380.92048
0.191119,10,380.934014
3.305342,11,380.948526
0.515118,11,380.962659
-2.063263,12,380.979284
-1.848646,34,381.02717
-3.982877,15,381.048499
1.632199,10,381.060524
-1.411805,11,381.073738
-0.22697,11,381.089605
2.044418,12,381.105284
-2.63121,14,381.126655
0.40332,11,381.140645
-1.551677,14,381.162144
2.942657,12,381.179122
2.959113,16,381.201843
-2.582164,14,381.222823
-3.262728,12,381.238431
1.251436,14,381.256744
-1.506166,12,381.270665
2.715964,12,381.285205
0.133724,12,381.304722
-5.728805,14,381.332377
-1.861716,13,381.35066
-0.072356,16,381.371081
0.58869,12,381.389738
1.081548,11,381.403806
-2.9213,11,381.417987
-1.219571,10,381.430892
0.280736,11,381.44626
-2.760266,12,381.461836
-1.981418,12,381.478658
-0.97419,18,381.517792
0.820733,15,381.542149
0.41064,14,381.561661
1.150199,16,381.585765
0.14927,18,381.61025
-3.761282,12,381.626437
-2.937426,14,381.652386
0.835908,12,381.668922
-0.567586,11,381.682289
-4.233196,13,381.700622
-3.122478,13,381.718187
2.622998,14,381.737625
1.642847,13,381.755215
-6.884947,20,381.784958
0.92557,10,381.800097
-1.005477,11,381.815047
-5.873634,16,381.83712
-0.767407,14,381.855709
1.087917,14,381.881832
0.621339,13,381.900098
-0.631471,11,381.916346
-3.593749,16,381.944683
-4.342081,10,381.959094
-0.88413,19,381.988883
4.751602,13,382.008759
-4.130199,10,382.021848
1.837596,12,382.036749
-2.560542,12,382.05172
-5.360192,15,382.072902
-2.042966,12,382.087838
-4.141749,11,382.10201
-4.034102,14,382.120866
-0.3435,12,382.136356
4.086323,12,382.152136
2.484412,17,382.598257
1.5404,13,382.615944
-0.309375,17,382.636323
-0.730437,11,382.649879
-0.859475,11,382.664706
0.526518,13,382.685993
-0.912625,13,382.703819
-0.34349,11,382.71773
-0.399779,10,382.729455
1.607189,12,382.745628
-4.641751,17,382.769079
3.560828,12,382.785542
-0.172422,16,382.808183
1.448258,12,382.823779
2.263537,10,382.837201
1.209134,14,382.857589
3.13076,13,382.878593
-2.356599,20,382.905082
-2.190435,12,382.919555
0.457327,12,382.934392
3.924923,12,382.950497
-0.503995,15,382.972797
-4.71046,10,382.984312
4.843767,12,383.0004
0.001439,12,383.015023
2.038768,11,383.029511
-0.262918,12,383.044341
-0.613301,11,383.057253
-0.587566,16,383.078136
0.101326,16,383.101913
2.572437,13,383.119148
-1.890131,14,383.136583
2.908671,12,383.151784
0.699774,10,383.164866
-2.63936,15,383.183676
-0.844296,12,383.200334
-1.918249,12,383.21637
-0.630504,13,383.232804
2.478693,12,383.247955
-0.802995,10,383.259865
-0.021484,11,383.276096
1.519666,15,383.300341
-3.82212,12,383.316807
-6.885963,16,383.33994
-0.275763,11,383.35388
0.959944,14,383.376058
-0.657532,10,383.389088
1.005207,12,383.40571
0.649732,11,383.420985
1.717431,11,383.433917
1.861452,13,383.450913
2.148895,17,383.475815
3.463392,12,383.492107
-3.658079,15,383.512488
2.523561,12,383.529601
-13.814613,27,383.579768
-3.491239,15,383.599042
-2.60243,14,383.617554
2.016285,11,383.631464
3.289987,13,383.65341
-0.027769,12,383.668247
-3.183851,13,383.68516
2.497329,14,383.702858
-0.929169,18,383.734005
3.311634,11,383.747719
3.998391,13,383.764749
-1.236514,12,383.780858
2.676919,11,383.794654
3.499814,13,383.810629
3.095255,13,383.827561
0.391461,10,383.840596
-1.439473,12,383.855908
2.885679,12,383.870773
1.438262,12,383.885712
0.002774,10,383.898969
0.172758,14,383.916207
1.768053,11,383.929797
3.520984,13,383.944504
2.27664,10,383.95967
2.629781,15,383.986573
-0.797517,12,384.002558
-13.537948,26,384.041372
3.702442,13,384.060992
-1.509744,12,384.075927
1.78421,14,384.096583
-0.547128,14,384.121589
-1.310071,16,384.145245
1.748632,11,384.19568
-0.150489,12,384.211343
-4.016082,11,384.226641
-3.169551,17,384.252642
1.448077,9,384.264187
-0.342739,11,384.277283
-1.513175,14,384.294563
-2.017279,12,384.312192
1.047693,13,384.336321
1.181278,11,384.358765
1.707232,12,384.380049
-3.302459,11,384.394376
-18.353814,20,384.420875
-0.071195,12,384.437467
2.253104,9,384.449736
4.906737,13,384.464751
1.115978,10,384.480478
-0.225783,12,384.500311
1.805511,13,384.522432
-2.333957,13,384.543676
3.563409,13,384.570985
3.212387,12,384.592441
2.025641,12,384.610687
-2.380109,20,384.638698
-5.337509,14,384.662151
-1.538581,14,384.68379
-0.77253,12,384.704524
-1.387949,10,384.732123
-1.776877,15,384.775475
-1.499494,12,384.796807
-1.519388,13,384.817153
0.989763,17,384.84872
-3.463439,17,384.873729
2.024624,13,384.894305
-2.798666,27,384.955746
-0.786067,12,385.033206
-1.213333,11,385.075899
1.871943,12,385.117053
-0.601253,12,385.133883
1.504896,14,385.153101
-0.626869,11,385.167595
1.767468,11,385.184358
-0.991976,10,385.196632
-2.645568,12,385.219404
-0.505148,12,385.234742
-0.243664,12,385.25059
-0.067422,17,385.272656
1.708062,14,385.293416
2.221624,13,385.313341
2.012785,11,385.328276
-0.033575,11,385.342454
2.233242,12,385.361353
1.359554,11,385.376345
2.036158,12,385.393408
2.211474,12,385.411723
1.224012,14,385.430486
0.470309,14,385.450955
0.54399,12,385.465834
2.746178,13,385.483962
-2.549021,14,385.502668
4.991812,15,385.524673
-1.153813,14,385.541842
-0.384446,10,385.553997
0.297462,15,385.577837
2.510984,11,385.590861
-0.176131,11,385.604386
2.337655,11,385.620057
-1.379683,10,385.633468
-4.774086,15,385.65368
-0.008024,10,385.665718
1.408942,12,385.680936
1.757108,14,386.012886
0.030203,10,386.024956
2.997071,14,386.041773
0.45999,10,386.054916
2.86184,12,386.071653
0.408475,10,386.08357
-1.161583,12,386.098482
2.089988,11,386.113595
2.148663,10,386.125322
4.563193,17,386.15256
-4.764925,12,386.168204
-1.030566,11,386.182872
-0.383937,9,386.194201
-1.48361,12,386.210322
0.726127,13,386.227065
1.597334,11,386.24598
-2.180389,19,386.271378
-4.311172,25,386.315578
0.731652,11,386.329541
1.53059,10,386.341339
-5.913291,24,386.374492
5.431536,16,386.395134
0.748626,9,386.40743
-1.081294,11,386.422621
1.932716,13,386.43949
2.186987,12,386.456078
-0.307039,12,386.47119
2.062089,13,386.486811
3.552674,11,386.501583
-1.737876,17,386.5251
3.796402,13,386.543724
-0.114725,11,386.558837
3.729966,16,386.58057
2.303425,13,386.597391
2.951967,11,386.612575
-5.739575,22,386.640903
1.414443,11,386.656472
-2.474665,19,386.687386
1.45635,15,386.707062
3.335705,12,386.721941
0.73494,13,386.739829
0.312393,10,386.751215
-1.932388,18,386.777038
2.74395,13,386.794058
4.836765,17,386.819671
-17.822931,18,386.84311
3.106688,13,386.860679
-0.239747,11,386.876106
0.804413,13,386.892666
-3.797818,12,386.906934
3.283608,14,386.923305
0.080466,12,386.938968
-19.266161,21,386.96815
0.77069,13,386.985158
-1.005221,12,387.001352
3.078393,14,387.019448
-0.949548,12,387.036846
3.240452,16,387.057327
2.335365,13,387.075242
3.07494,13,387.09391
-1.116867,9,387.105024
1.037273,12,387.120731
-0.120457,10,387.133577
1.746897,13,387.150751
0.907347,11,387.243518
0.643615,13,387.261411
-0.474174,10,387.274868
2.103339,12,387.293518
0.773813,10,387.306477
2.86893,14,387.326898
2.35226,13,387.344729
1.741807,12,387.362471
-1.302012,11,387.376572
1.240887,11,387.391645
3.545017,11,387.405952
-0.346445,13,387.432831
-5.005832,13,387.449391
-19.265962,50,387.569808
2.671938,14,387.588062
-2.246636,17,387.614706
-0.794008,11,387.629345
1.832157,12,387.645256
-5.183709,14,387.664836
0.71054,19,387.69287
-0.925241,17,387.71862
3.243743,10,387.73114
0.707112,10,387.742795
0.322365,16,387.763983
1.491904,14,387.785443
3.417353,16,387.804536
2.415427,11,387.818823
4.084237,15,387.841625
0.857588,12,387.857593
2.690766,11,387.871569
2.363143,14,387.891992
4.552502,14,387.908404
-0.127395,11,387.923775
1.898654,12,387.939992
1.827188,12,387.956138
1.026327,17,387.984413
3.211643,18,388.008967
-0.141645,11,388.0231
-1.937575,12,388.039467
2.315613,13,388.058324
-2.136072,11,388.073389
0.219048,17,388.098564
-1.65028,10,388.112167
-1.745935,11,388.127268
1.041088,12,388.142631
0.741853,14,388.160171
-6.768527,30,388.209246
3.852631,16,388.2298
-0.635193,12,388.244502
2.325213,11,388.258383
4.196035,12,388.272874
3.034547,12,388.288407
0.522324,12,388.304211
2.700431,14,388.325502
2.3837,11,388.340412
7.938458,20,388.366659
2.378225,12,388.381351
1.209607,15,388.401139
0.061343,10,388.414018
0.330043,13,388.434373
-0.614548,11,388.447317
3.589311,14,388.466212
1.127289,12,388.481643
4.088839,14,388.499168
-1.043423,10,388.513478
0.105818,10,388.525989
-0.758571,14,388.546699
2.471996,10,388.561059
1.485304,10,388.574984
3.29324,12,388.5907
2.74281,14,388.610786
3.60123,11,388.626147
0.411276,11,388.640051
2.89001,10,388.6522
3.036016,11,388.666936
0.314665,11,388.681188
-3.28139,10,388.694591
3.554388,12,388.715907
-2.490683,12,388.730272
3.213578,11,388.749541
0.343169,11,388.763573
3.276581,13,388.781722
2.474274,11,388.796258
-1.679137,12,388.812938
-5.268041,13,388.830592
1.032938,12,388.846014
0.629934,14,388.865963
4.539874,17,388.894854
-0.532363,12,388.909812
0.882405,20,388.938069
3.044303,10,389.252744
0.918206,9,389.264236
3.387544,12,389.280148
-8.06617,21,389.313085
1.876364,10,389.325592
2.662212,12,389.340801
2.93069,11,389.354244
3.322997,12,389.37063
3.01639,11,389.385605
4.729593,13,389.402821
-2.379472,13,389.419944
3.934473,12,389.441149
1.336752,14,389.461168
-1.55239,11,389.474511
3.033859,13,389.490245
3.669683,12,389.505033
2.015282,11,389.520915
1.311448,12,389.534843
3.009078,11,389.548769
-0.416496,14,389.569929
4.238056,12,389.585705
3.223543,12,389.601471
4.132091,16,389.621029
1.36017,11,389.63666
5.157389,11,389.650294
2.266162,11,389.663585
-3.002866,13,389.680612
1.629565,12,389.696342
0.216166,15,389.716383
1.811801,12,389.732124
0.410177,14,389.752641
3.449114,11,389.767108
3.445429,12,389.783336
1.256972,13,389.800886
0.520079,11,389.815064
-1.649996,16,389.837422
0.638998,14,389.8568
-6.745298,20,389.882496
0.488698,15,389.903533
-0.962176,11,389.917035
2.392404,11,389.931907
-1.970042,16,389.976675
4.636004,12,390.013215
1.973069,17,390.046484
3.114867,17,390.072918
-0.102335,10,390.085663
-1.423478,14,390.105471
0.218492,12,390.12083
2.725211,11,390.135119
1.341764,11,390.148529
1.187166,9,390.159306
6.522941,15,390.182274
0.446104,9,390.193561
0.997496,14,390.211705
-0.508018,13,390.230907
1.872215,12,390.249728
2.850468,12,390.265001
1.473429,10,390.277648
2.363608,15,390.300461
1.432992,14,390.319967
3.019344,11,390.335459
1.570176,9,390.34788
-0.036867,13,390.365269
4.907776,12,390.383302
-9.847215,21,390.415073
-2.636211,26,390.448915
4.309897,10,390.462696
5.187901,16,390.485992
0.265755,13,390.504636
2.508901,13,390.523921
5.922865,13,390.541966
3.512435,13,390.558975
-6.759639,15,390.580127
6.743848,14,390.600467
2.466757,14,390.618485
1.082864,12,390.634091
2.339181,12,390.651306
2.698364,12,390.665547
-2.537168,13,390.682706
0.514885,12,390.697635
2.442181,19,390.725554
1.902886,11,390.738528
1.080641,11,390.753332
7.343838,14,390.772851
4.923604,18,390.797807
0.867784,11,390.81139
1.01552,10,390.824658
3.730798,11,390.839219
2.855224,13,390.857666
2.839528,11,390.871616
4.161675,11,390.886479
2.696714,9,390.89835
0.862055,10,390.91281
4.135895,12,390.930566
0.534778,15,390.952431
1.093967,15,390.975789
1.592059,18,390.998429
2.308209,15,391.028633
-0.600664,16,391.049671
2.398726,13,391.070291
1.792102,13,391.087741
3.635412,10,391.102077
-1.494222,17,391.123934
-1.109096,16,391.144533
3.553358,13,391.163069
4.767726,14,391.184913
-2.99667,13,391.201988
3.188132,11,391.216723
1.898342,12,391.232122
3.115569,14,391.24877
5.578899,15,391.273261
1.400467,12,391.288423
5.26748,10,391.302073
3.589351,11,391.316378
3.819802,14,391.334422
4.327243,12,391.349518
4.385884,11,391.362722
3.738503,14,391.381444
1.203311,12,391.396898
-2.865223,14,391.416839
1.341296,15,391.439008
-1.121972,10,391.451695
5.567549,14,391.470867
4.742101,10,391.484136
4.220922,12,391.500442
-1.501967,10,391.512452
3.232576,12,391.52759
2.221205,11,391.541226
1.543206,11,391.555979
2.976668,15,391.583407
2.183482,10,391.595672
-0.477363,11,391.609361
-0.205994,14,391.630622
2.786818,13,391.647548
2.90608,10,391.66097
0.19672,12,391.675161
5.836719,10,391.68792
5.185198,12,391.702804
2.800463,11,391.716978
2.245665,12,391.732139
1.272758,10,391.74539
1.704972,10,391.758239
0.555842,13,391.773869
6.494049,12,391.789256
-0.713234,15,391.814083
-0.498047,11,391.826783
-16.370752,25,391.860601
3.165249,13,391.877919
2.722291,12,391.893023
1.925813,13,391.90963
3.533044,11,391.923052
2.16963,11,391.938825
2.762465,12,391.957668
1.741671,12,391.972991
0.766151,13,391.989851
3.576176,10,392.003231
-2.820271,10,392.015906
1.28299,12,392.031964
2.452659,11,392.048238
0.0916,14,392.069042
2.884133,13,392.495331
0.507019,11,392.509566
1.634162,13,392.526672
-8.860075,37,392.582094
4.029059,11,392.597403
4.143569,14,392.617387
2.184061,10,392.63036
2.310662,10,392.641988
3.761956,14,392.663782
4.396903,11,392.678367
2.206602,15,392.696051
2.127286,12,392.713162
3.759324,14,392.736333
1.647819,12,392.751534
0.861041,11,392.765229
2.311141,12,392.779179
3.172121,11,392.794328
-1.303408,9,392.805369
2.316101,10,392.818553
-1.691404,13,392.836314
1.831019,11,392.849883
2.93581,14,392.872032
0.627197,13,392.889725
1.644312,10,392.903597
2.865463,14,392.924484
2.338975,10,392.936643
1.481139,11,392.94924
4.805832,14,392.968068
2.508743,10,392.980239
4.379846,13,393.003251
1.007154,10,393.015436
1.917764,11,393.029008
2.95331,12,393.044006
6.644689,12,393.060133
4.416701,12,393.076122
4.394747,12,393.090826
1.984418,12,393.105248
3.718196,10,393.118117
2.883705,10,393.130403
4.276499,10,393.142305
2.757526,12,393.156956
5.13458,15,393.177397
-2.328302,15,393.196072
3.067978,12,393.211264
1.836964,11,393.223425
2.158694,11,393.238117
3.874958,13,393.254788
1.196281,11,393.269221
0.811648,11,393.284619
2.891894,10,393.297127
6.310844,14,393.321184
2.509849,14,393.338712
1.978901,14,393.356874
-0.2386,12,393.371216
1.430344,14,393.390077
2.72633,11,393.403395
0.317964,13,393.422417
1.453843,15,393.443881
1.24945,11,393.457836
1.168068,13,393.474551
3.192039,18,393.49921
3.257228,13,393.515532
-1.809011,11,393.529473
3.731949,13,393.545438
-0.342445,10,393.55899
-2.563353,19,393.584718
-2.269101,12,393.601169
4.874205,13,393.619271
5.344708,12,393.637434
4.782263,13,393.65376
-1.827456,12,393.670284
0.911325,15,393.693611
2.100126,12,393.709302
3.66639,16,393.733641
-8.051424,27,393.791027
0.838708,14,393.811942
3.916667,11,393.825287
2.333093,14,393.843108
0.708513,11,393.860112
4.772672,12,393.877545
3.649237,12,393.893777
2.090772,12,393.908209
4.655275,14,393.927024
3.456053,12,393.941717
3.695231,11,393.955168
5.013323,13,393.978328
3.967316,11,393.99258
3.94617,14,394.012076
2.262622,14,394.031966
3.362799,11,394.045998
0.635904,11,394.059467
3.660192,12,394.075892
-0.908917,13,394.093107
2.289828,10,394.106562
1.340454,10,394.11913
3.979803,12,394.134805
6.11755,13,394.152685
3.893307,14,394.173744
1.648388,12,394.192859
0.773432,10,394.204746
4.851472,10,394.217307
4.022258,12,394.232905
2.52989,11,394.246413
1.836606,11,394.259786
0.94759,12,394.275669
3.455527,10,394.287617
0.461692,11,394.30115
3.749033,17,394.323658
7.50842,12,394.340795
0.973827,15,394.363803
4.570877,14,394.384082
1.936719,10,394.397523
-5.086727,24,394.428819
4.564285,15,394.448841
7.528988,15,394.471592
4.431775,11,394.484822
3.54229,13,394.50167
0.708346,11,394.515552
2.876913,21,394.545146
2.032565,10,394.557913
3.638117,11,394.574144
-1.065815,15,394.595318
-3.473437,16,394.62062
2.341442,11,394.634669
0.261575,23,394.67109
0.627942,12,394.686526
5.370517,15,394.705317
2.199096,11,394.718195
2.052527,10,394.731388
2.638087,11,394.7451
1.40852,16,394.766224
1.081072,10,394.779193
-0.261558,12,394.795901
2.814019,12,394.815159
-0.969371,14,394.841715
2.728544,11,394.866406
4.078427,11,394.889633
5.186815,15,394.911452
2.661691,11,394.927203
4.057033,12,394.942431
3.617716,12,394.958008
5.31151,12,394.976431
1.361265,12,394.992096
5.100139,12,395.007889
4.884665,16,395.02821
4.43112,14,395.046743
1.14392,12,395.061226
4.10958,10,395.074016
1.959422,14,395.093091
1.325,13,395.110277
2.364845,14,395.129008
3.667074,13,395.146228
1.695802,12,395.162676
4.823536,13,395.179006
1.165397,14,395.202166
2.798457,16,395.222663
2.726562,14,395.240791
3.680563,14,395.263755
1.704773,14,395.287395
3.139241,12,395.303865
3.173269,11,395.621561
3.16079,13,395.642577
3.961217,13,395.661651
3.378089,12,395.677708
1.73643,11,395.691868
0.784096,11,395.706861
4.656681,12,395.723516
6.117197,14,395.744563
-1.082252,23,395.783722
4.727692,13,395.80054
1.351392,13,395.821945
0.568669,13,395.839696
1.440575,11,395.853721
2.597064,11,395.866503
-3.688125,13,395.884687
2.572974,12,395.89927
1.584276,11,395.91357
5.802854,11,395.929151
1.621493,14,395.946939
3.407533,17,395.975153
4.331938,18,395.999071
2.222535,10,396.011415
0.263075,18,396.036519
8.443118,15,396.058761
2.68324,10,396.070791
1.37262,17,396.09436
2.319121,11,396.107661
1.210772,11,396.12297
3.544176,13,396.145602
3.925012,13,396.162187
1.026194,12,396.177113
2.617147,13,396.1974
3.391046,11,396.211593
1.543209,17,396.238883
2.532513,13,396.256217
1.561154,11,396.272093
1.962432,11,396.287539
2.742636,11,396.302256
3.369853,12,396.318259
0.615465,13,396.339524
3.581439,11,396.354496
1.297474,13,396.369925
5.804049,14,396.389158
7.074832,13,396.407746
4.109208,12,396.423958
4.806727,10,396.436272
4.420249,22,396.473298
2.693194,16,396.492329
-0.097788,12,396.508194
2.133756,13,396.526397
0.600689,12,396.542932
5.280655,12,396.557192
5.652747,13,396.574745
5.579878,11,396.588472
5.171537,15,396.609528
3.145438,11,396.62407
5.803645,12,396.643351
5.893255,13,396.659793
4.701195,11,396.672736
6.207638,15,396.69389
5.126071,10,396.706873
3.226696,13,396.723754
5.105354,11,396.738877
4.374587,12,396.75604
-0.259999,12,396.770236
1.15434,12,396.786427
2.95298,11,396.800379
3.557349,11,396.815005
3.392406,11,396.829476
0.263345,15,396.850924
4.577661,16,396.872059
5.678961,13,396.888486
1.694236,14,396.908236
2.051895,13,396.925785
5.578691,12,396.944887
2.977276,11,396.960219
0.737225,12,396.976509
4.249038,12,396.991662
3.318333,10,397.004958
2.645269,13,397.023056
3.743687,11,397.036226
1.424994,13,397.052976
-0.32309,10,397.065916
7.282588,13,397.082455
0.81944,13,397.100248
2.916629,14,397.120109
2.087778,9,397.131368
0.708768,16,397.152328
0.786894,12,397.168121
6.885818,17,397.196122
4.263992,11,397.209916
1.245737,21,397.241381
5.701675,13,397.260311
5.320218,13,397.278069
4.133586,12,397.295524
6.150746,14,397.326918
-1.20266,12,397.343397
3.261903,11,397.357319
5.506522,14,397.377515
2.649525,13,397.395839
1.666599,19,397.420321
1.018892,11,397.434438
3.750855,13,397.455511
8.077111,14,397.476389
0.492208,12,397.491974
2.88116,11,397.508127
4.158388,11,397.52212
-0.674053,12,397.538046
3.366829,13,397.55416
-1.501076,17,397.575725
