#{"t_start": 1733529223.051278, "env_id": "BipedalWalker-v3"}
r,l,t
298.649233,1085,5715.723868
298.212466,1076,5716.099327
301.391407,1099,5716.46978
297.54729,1097,5716.888849
302.236268,1092,5801.058462
302.056147,1079,5801.367577
304.596867,1073,5801.67317
302.369658,1142,5802.006966
302.151567,1092,5802.337519
303.954966,1051,5880.309887
303.162283,1068,5880.630277
304.0609,1049,5880.931358
305.500196,1055,5881.233961
304.118652,1062,5881.540173
302.709576,1081,5975.387065
300.347755,1119,5975.795511
300.624353,1076,5976.151495
301.823882,1090,5976.503188
301.598854,1063,5976.844725
-136.611511,220,6083.550659
-132.199571,143,6083.605417
-135.214786,143,6083.661123
-134.392385,150,6083.717632
-142.472127,166,6083.789536
299.135384,1047,6176.112554
297.308909,1070,6176.461699
300.570255,1043,6176.786471
300.595078,1076,6177.12317
300.008244,1063,6177.524653
302.687022,1092,6263.733447
303.516251,1077,6264.1358
301.711549,1133,6264.496636
300.429591,1051,6264.81581
304.492612,1089,6265.14698
301.023047,1079,6349.940439
299.33727,1070,6350.344455
301.706591,1053,6350.675434
299.816647,1107,6351.102943
299.901833,1071,6351.453262
304.107435,1028,6432.217676
304.8403,1022,6432.515583
302.13043,1068,6432.833738
302.549516,1079,6433.154628
304.764322,1072,6433.466737
299.027237,1071,6519.048962
302.562372,1081,6519.401422
302.134861,1043,6519.736403
298.869232,1046,6520.076769
298.685732,1090,6520.440049
301.646612,1052,6610.344721
300.679323,1088,6610.682639
300.362893,1065,6611.017572
300.981978,1086,6611.383264
301.606334,1080,6611.712905
301.839313,1112,6696.933417
305.013675,1053,6697.285383
304.97622,1065,6697.620925
303.641047,1079,6698.005856
302.330087,1073,6698.363666
304.848515,1085,6791.36787
301.745948,1061,6791.842537
304.27224,1075,6792.222913
303.093581,1079,6792.635609
300.796286,1105,6793.032137
304.176758,1107,6889.392839
300.752694,1094,6889.728388
300.05461,1098,6890.061963
299.880579,1104,6890.395099
302.281886,1082,6890.720356
300.577729,1112,6974.413911
303.542142,1077,6974.844232
302.528903,1081,6975.232659
304.050838,1090,6975.667383
301.686621,1099,6976.076667
308.201698,1078,7066.975338
303.749881,1104,7067.390007
305.08332,1082,7067.754149
305.839924,1085,7068.107058
306.071096,1081,7068.462566
302.194625,1085,7153.189314
305.143898,1095,7153.796336
302.989955,1083,7154.186754
304.979308,1088,7154.539199
303.855914,1098,7154.898361
301.113927,1056,7244.040885
300.474011,1029,7244.353801
301.69464,1072,7244.677885
299.718139,1063,7244.999441
301.239119,1070,7245.327147
294.295272,1219,7326.108674
304.363183,1070,7326.439771
306.416084,1046,7327.048448
306.176674,1055,7327.389536
302.846445,1082,7327.724686
301.127084,1052,7412.909721
302.661219,1070,7413.244822
300.702449,1088,7413.595716
305.009591,1040,7413.93459
300.433357,1072,7414.282601
305.23724,1066,7498.194569
306.367372,1041,7498.514145
304.913645,1087,7498.853188
304.800346,1069,7499.190303
304.526712,1063,7499.52609
307.688663,1118,7583.127708
305.199256,1115,7583.508363
306.142526,1114,7583.861027
307.940361,1081,7584.193481
307.824707,1114,7584.536436
305.843212,1073,7667.84081
306.003833,1058,7668.187281
306.925074,1045,7668.634722
306.666046,1066,7669.096285
307.210484,1026,7669.450024
305.576883,1055,7753.358228
303.866933,1080,7753.678358
303.985472,1050,7753.997648
303.002382,1065,7754.31536
304.053303,1077,7754.631165
302.084388,1096,7831.574635
303.298567,1053,7831.874525
301.512459,1078,7832.16516
302.346831,1053,7832.450442
302.073356,1061,7832.747729
305.082418,1048,7909.688297
304.176362,1021,7909.988531
306.451302,1048,7910.294903
305.187526,1047,7910.601636
307.317017,1044,7910.904145
304.369558,1076,7987.536249
306.963924,1066,7987.848092
303.432817,1074,7988.160007
71.507271,671,7988.355336
307.546826,1048,7988.658273
306.046194,1071,8077.668959
307.513804,1061,8078.043948
305.106311,1059,8078.401911
309.413438,1034,8078.737815
48.585261,590,8078.928708
303.212635,1002,8165.24947
303.4378,1035,8165.591406
303.489072,1018,8165.916368
301.403293,1002,8166.229037
301.828652,1030,8166.549748
85.790365,673,8253.780116
305.142336,1041,8254.086913
305.351978,1071,8254.403492
304.397602,1064,8254.719086
306.75582,1038,8255.022705
311.908625,1033,8344.102748
309.829051,1030,8344.448493
311.012736,1017,8344.764667
309.926668,1033,8345.118611
309.484477,1038,8345.435566
110.719086,734,8426.863714
308.596413,1048,8427.169568
307.675974,1060,8427.476369
306.508339,1025,8427.772598
308.114857,1010,8428.06594
309.511824,1017,8518.488046
305.365982,1040,8518.824222
310.206244,1036,8519.150111
305.13007,1103,8519.491717
308.725085,1036,8519.813484
305.396669,1014,8615.429643
305.159273,1028,8615.762835
140.664566,862,8616.048616
303.964609,1027,8616.386271
305.495996,993,8616.709459
307.764907,1091,8715.160223
308.173337,1085,8715.509495
308.107452,1085,8715.858212
307.223002,1103,8716.21077
306.933703,1067,8716.691521
309.98728,1005,8811.784963
312.785601,1006,8812.116776
313.53872,1011,8812.449921
307.255886,1027,8812.784671
309.522461,1019,8813.116692
303.31629,1009,8902.821778
306.484549,988,8903.154825
305.219532,1014,8903.554385
306.231621,1005,8903.910781
302.685239,1049,8904.297258
305.931724,1043,8994.621317
304.320527,1019,8994.93591
305.938528,1015,8995.321242
305.12487,1034,8995.646216
306.654299,1044,8995.968046
306.804769,998,9089.835733
307.634303,1007,9090.189416
306.360197,1023,9090.512666
305.363441,992,9091.047651
302.98248,998,9091.397745
307.209288,992,9187.142818
309.433445,957,9187.500474
307.441035,994,9187.829446
305.393019,990,9188.152378
305.336512,1010,9188.477139
304.933531,966,9285.028606
301.219028,1014,9285.35369
304.904958,966,9285.662744
304.487597,984,9285.980927
305.295917,991,9286.344659
309.568883,1110,9386.89088
309.641716,1090,9387.228719
309.720599,1100,9387.565785
310.187492,1052,9387.886272
308.443096,1087,9388.215524
308.375671,1000,9474.92564
305.262606,985,9475.298587
307.099483,1003,9475.620048
306.777127,994,9475.923641
308.82945,1004,9476.247079
307.739606,1022,9578.227628
311.050433,1009,9578.545021
309.898016,1013,9578.887959
306.405009,1061,9579.232959
305.724404,1008,9579.567597
306.397748,1002,9669.743525
304.924129,985,9670.061672
308.293319,992,9670.367457
307.719731,998,9670.683504
307.462623,995,9671.240351
304.346919,1020,9761.28182
308.519019,1020,9761.630173
306.941935,1025,9761.973561
308.156453,1028,9762.31271
306.536305,1019,9762.643275
309.112787,1015,9850.754768
308.775434,1002,9851.096618
310.801521,1020,9851.456742
310.567282,1018,9851.799876
100.137734,690,9852.026324
305.70033,969,9945.967711
307.903917,960,9946.288862
308.773673,958,9946.602132
308.237753,983,9946.925256
309.398188,971,9947.24711
307.616556,1006,10039.402101
308.054151,1005,10039.723583
309.216209,1006,10040.044818
310.323596,993,10040.36133
309.902158,1023,10040.683497
306.173168,1018,10134.174578
313.145632,998,10134.513822
110.960928,710,10134.763996
314.514221,996,10135.14264
312.534159,1001,10135.647626
307.242464,1001,10229.461176
309.5527,992,10229.77984
306.461841,984,10230.094645
308.489415,998,10230.415122
307.246829,1001,10230.742201
309.029752,990,10324.724945
309.719214,1004,10325.062526
308.827236,984,10325.42184
308.564011,983,10325.8222
309.922069,993,10326.180037
305.039255,1034,10413.864686
302.791181,1027,10414.21462
302.995542,1019,10414.586844
306.024368,999,10414.92175
305.619349,1008,10415.311351
311.21993,972,10504.187209
311.327802,964,10504.483853
309.822077,967,10504.801776
178.129342,884,10505.088972
310.585748,959,10505.40816
309.36049,965,10590.395775
307.14991,980,10590.699569
309.013256,979,10591.003783
307.302323,983,10591.310631
308.738228,984,10591.613158
308.61434,918,10685.74675
308.612965,943,10686.058129
308.388385,931,10686.362401
308.616508,950,10686.738834
308.015569,943,10687.092393
310.560029,1010,10778.595181
309.508435,993,10779.090528
310.568544,1001,10779.44145
310.411872,987,10779.770091
310.511808,1020,10780.105489
308.832137,1026,10867.369513
309.956402,1013,10867.667495
309.350107,1025,10867.967708
310.415963,1022,10868.267147
311.644751,1030,10868.573556
311.375458,968,10958.840573
311.034683,970,10959.151039
309.636561,963,10959.473948
309.012107,977,10959.793693
307.952176,974,10960.111227
311.51667,983,11046.001305
312.398559,990,11046.311984
309.010021,987,11046.617676
310.037393,993,11046.925411
309.441006,983,11047.227518
315.483286,992,11138.009928
314.977062,979,11138.307785
315.35377,985,11138.60659
314.312438,984,11138.910756
314.911758,972,11139.206022
308.319749,937,11232.093898
306.613792,929,11232.44865
307.252842,945,11232.789169
305.523382,941,11233.13391
306.603239,928,11233.469
313.913402,988,11341.881409
313.17524,986,11342.220238
313.525368,990,11342.560714
312.246183,997,11342.90455
313.619898,1007,11343.293148
-34.182267,617,11439.237819
152.654416,1600,11439.792483
-63.4833,230,11439.870614
-56.167254,334,11439.982428
-47.913996,572,11440.172581
298.91992,1254,11527.400976
292.911669,1249,11527.783662
297.3993,1221,11528.161577
292.254527,1335,11528.572879
299.770863,1223,11528.944379
309.425898,1063,11614.084122
308.753048,1085,11614.516
309.890848,1049,11614.906439
307.318625,1081,11615.284004
306.875341,1083,11615.640786
-110.66677,1600,11704.96986
-109.256978,1600,11705.456693
-91.021364,1600,11705.946092
-111.933717,1600,11706.468611
-118.395697,1600,11706.96869
293.46555,1166,11793.254783
292.813466,1150,11793.610459
294.565117,1145,11793.965816
293.814322,1160,11794.325352
291.304372,1150,11794.682832
313.415924,1048,11885.785618
313.133405,1037,11886.16532
312.625953,1071,11886.711575
312.710041,1047,11887.084054
311.786066,1048,11887.452063
310.237839,1004,11979.270895
312.559909,999,11979.610386
311.259435,1011,11980.127565
311.691535,1014,11980.490414
310.358621,988,11980.82106
312.917657,953,12069.989359
6.56052,364,12070.113623
312.22439,933,12070.419527
312.367096,979,12070.742932
316.252874,979,12071.060819
309.474264,990,12162.290654
308.812867,1005,12162.643224
307.566322,930,12162.951058
309.02826,989,12163.280616
136.770861,773,12163.533147
316.954951,927,12260.907841
316.576673,914,12261.192678
316.831804,941,12261.484672
315.585859,931,12261.781296
313.399649,925,12262.07775
314.435655,918,12350.817673
314.710143,916,12351.12965
3.407668,336,12351.248561
314.928099,899,12351.543692
312.607709,921,12351.846186
313.292032,896,12444.163762
313.528656,912,12444.457868
312.540042,899,12444.971764
311.826153,913,12445.294995
311.213016,904,12445.592252
314.809518,935,12534.891971
314.218559,946,12535.202823
314.164236,941,12535.508654
316.835676,935,12535.812389
315.438987,928,12536.113918
310.511603,937,12627.751394
312.524829,944,12628.085231
311.261562,932,12628.404472
310.31751,929,12628.707484
309.776916,945,12629.014114
309.291569,953,12717.25309
310.725571,915,12717.55586
310.541297,914,12717.923308
310.504418,950,12718.232756
311.80546,929,12718.530338
314.4068,972,12802.199699
316.150322,971,12802.514985
315.251584,968,12802.829609
314.969406,975,12803.151433
314.637449,982,12803.469431
315.133599,940,12887.961026
311.138592,934,12888.262524
313.505618,933,12888.562447
313.015106,944,12888.857591
313.118654,931,12889.221068
313.125395,941,12974.941325
313.721616,946,12975.239851
313.555662,943,12975.535889
312.522179,961,12975.838626
311.259132,943,12976.132786
311.235511,941,13062.853779
309.94979,938,13063.149989
311.349876,933,13063.445124
312.104935,945,13063.73458
310.791391,944,13064.026783
313.113712,921,13150.855468
312.030732,920,13151.250941
309.746216,946,13151.565743
311.669948,943,13151.877239
313.651405,928,13152.177197
310.386176,912,13232.258715
311.744212,924,13232.538532
312.400687,915,13232.813557
311.235045,919,13233.089596
309.245081,940,13233.372431
312.647922,905,13309.946389
311.878081,908,13310.238792
311.619365,916,13310.51583
313.492468,905,13310.788856
313.125898,906,13311.06531
310.147008,916,13388.530511
308.095389,929,13388.822742
310.297181,904,13389.106575
309.109528,940,13389.4102
309.816569,920,13389.690465
311.358723,926,13466.814768
310.107371,929,13467.111851
311.549212,935,13467.396396
311.022706,937,13467.681801
311.405174,935,13467.971314
313.073335,860,13544.741547
311.886636,888,13545.009747
311.238148,910,13545.284475
311.300071,897,13545.554123
312.799779,879,13545.819963
311.496515,913,13623.142872
313.731828,938,13623.425506
312.17433,921,13623.710103
312.94485,882,13623.983249
312.087213,916,13624.276516
312.549333,877,13701.326759
312.526725,903,13701.614155
314.579853,894,13701.896399
315.294028,876,13702.174139
312.078217,910,13702.462775
318.7488,919,13781.055677
318.677582,918,13781.337348
319.472961,931,13781.62129
318.499979,909,13781.898886
49.553793,473,13782.043511
315.555467,876,13867.380768
315.474471,862,13867.648236
314.847534,849,13867.910777
316.014736,885,13868.185591
315.244043,861,13868.45087
311.34184,902,13956.570383
310.485978,896,13956.859062
311.721942,885,13957.148487
312.10293,885,13957.432275
311.473259,879,13957.714956
312.463957,913,14044.025782
312.076898,900,14044.306563
312.399038,917,14044.587814
312.462466,939,14044.877362
313.378678,913,14045.156771
314.218792,916,14128.98457
316.46586,909,14129.268217
315.158521,920,14129.555995
315.456295,918,14129.844908
315.636415,921,14130.128624
312.929949,912,14215.352155
316.632849,949,14215.64163
316.601421,954,14215.929782
315.674772,923,14216.213275
317.410935,932,14216.495314
312.746574,922,14300.423175
313.039115,927,14300.709828
312.840221,916,14300.990669
312.38343,932,14301.277631
309.7389,929,14301.85768
312.237744,899,14386.571531
312.72186,890,14386.84213
313.086663,897,14387.112155
314.209512,870,14387.376647
312.211603,884,14387.643657
315.158218,931,14473.109079
316.877237,893,14473.405822
315.238575,913,14473.688484
316.677641,898,14473.960514
315.75587,914,14474.241663
314.174326,896,14558.948779
313.485701,893,14559.232324
314.866088,882,14559.513178
315.151262,881,14559.786444
314.460644,889,14560.059215
315.699918,886,14644.9985
314.242027,897,14645.277612
315.869365,894,14645.554618
314.26102,890,14645.829516
315.528703,887,14646.105356
317.339414,934,14730.544057
316.120914,928,14730.827323
318.17248,897,14731.100155
317.629326,927,14731.381479
316.091756,903,14731.654005
318.760578,970,14815.771485
319.240031,945,14816.061347
318.889869,963,14816.354973
317.2769,971,14816.656347
319.29097,949,14816.945902
320.336996,894,14901.812223
320.872993,899,14902.084677
319.625439,885,14902.353048
319.599426,902,14902.625899
320.296414,893,14902.8961
318.146931,878,14986.941457
320.513234,880,14987.213535
320.939248,876,14987.481133
316.792702,910,14987.758863
318.35606,885,14988.039944
318.066182,896,15072.65969
319.099436,929,15072.946799
318.982049,933,15073.237479
319.189048,945,15073.527862
319.948132,919,15073.810717
317.197004,916,15158.829032
313.899479,931,15159.121146
317.18832,906,15159.406384
319.493152,885,15159.681178
317.239022,903,15159.958537
319.636453,909,15243.600298
319.725814,919,15243.878722
320.65189,908,15244.153089
318.984997,911,15244.428873
320.142922,920,15244.710466
321.141519,872,15329.132101
320.120722,888,15329.414621
-54.886743,198,15329.475884
320.294358,877,15329.741358
317.288437,906,15330.017848
322.77812,889,15414.06021
320.964446,898,15414.333624
-89.495421,89,15414.36241
319.66038,904,15414.637358
-91.314435,87,15414.667405
321.222538,896,15499.193526
319.751118,917,15499.471455
321.904822,885,15499.740137
319.68886,900,15500.012878
319.000701,891,15500.28297
318.267527,863,15584.11491
317.260382,895,15584.386893
315.456312,893,15584.657293
315.910149,922,15584.936926
317.08063,893,15585.232617
319.003784,872,15668.65833
318.97829,870,15668.920877
318.77149,886,15669.188888
317.414671,901,15669.458016
318.68917,882,15669.720817
319.911037,884,15752.554646
320.670052,891,15752.826456
318.311362,921,15753.103697
320.512914,894,15753.375604
318.568855,919,15753.653738
-104.918655,49,15836.041142
-105.456496,54,15836.05979
-104.738167,53,15836.0781
-104.944131,49,15836.09475
-104.026113,51,15836.111719
317.443177,875,15919.227413
319.739441,881,15919.49403
317.881807,882,15919.762349
318.359797,879,15920.028621
171.555027,779,15920.26288
320.838921,900,16003.105986
98.117676,586,16003.28322
321.940943,867,16003.545236
320.893533,885,16003.817233
322.207594,865,16004.077776
318.491908,876,16088.221609
318.600223,883,16088.497796
318.570442,872,16088.769511
316.304056,914,16089.052637
316.572536,932,16089.340521
317.225766,866,16173.447299
318.464559,879,16173.709629
318.298203,877,16173.970629
318.965406,860,16174.231196
316.03871,898,16174.514968
315.447807,867,16257.989957
314.71783,868,16258.256589
314.379992,877,16258.524137
311.562843,912,16258.801173
315.7242,871,16259.069074
316.74805,876,16343.71118
317.194207,852,16343.969621
317.381878,864,16344.240079
317.214481,866,16344.501353
318.637524,868,16344.76478
316.20884,842,16430.095439
317.983429,880,16430.362754
316.875265,882,16430.629381
317.499828,882,16430.896522
317.282811,868,16431.158211
318.337827,858,16515.516049
319.052073,875,16515.78221
317.280111,855,16516.039189
318.511646,890,16516.308171
317.524702,869,16516.572633
317.56044,876,16601.283584
317.72175,881,16601.549376
317.260316,850,16601.804027
317.629102,874,16602.065099
317.500214,857,16602.32169
318.518139,893,16685.823254
319.5905,882,16686.089476
318.872691,901,16686.360897
318.342692,895,16686.629674
317.198228,902,16686.899831
316.989711,942,16771.401585
315.477836,963,16771.678945
315.7393,933,16771.946901
313.087634,978,16772.226374
317.515028,929,16772.487963
317.919033,835,16856.404871
318.436647,844,16856.657105
320.154966,848,16856.91213
318.43615,850,16857.164733
317.812889,862,16857.420219
320.788969,864,16940.822949
319.403255,852,16941.079408
319.499265,847,16941.332579
319.433571,874,16941.593036
321.50699,852,16941.84696
321.375422,839,17025.00046
-19.012117,1600,17025.479232
320.279335,863,17025.738541
322.710204,847,17025.992894
-89.637328,89,17026.020933
317.970626,884,17108.68328
319.566763,855,17108.935314
318.72215,845,17109.188253
317.781079,849,17109.43936
318.700568,819,17109.679236
320.801025,851,17198.480704
320.339052,866,17198.747848
316.119815,883,17199.019544
316.111517,922,17199.312368
319.572722,862,17199.579477
316.583939,835,17288.315359
317.776604,852,17288.617722
318.246535,830,17288.914511
317.802723,845,17289.213687
316.683588,828,17289.502303
320.302518,827,17387.757376
320.365952,824,17388.02826
317.996334,836,17388.293259
320.443985,831,17388.553541
319.768912,835,17388.814382
319.00673,817,17477.029535
318.323617,851,17477.312069
318.876904,855,17477.596985
319.982598,842,17477.869694
320.715478,820,17478.148714
-100.120801,87,17568.288748
-100.244983,88,17568.321882
-100.12018,87,17568.354967
-102.728136,124,17568.402527
-100.322992,82,17568.433547
320.307729,887,17657.355726
321.08554,850,17657.666791
321.89627,856,17657.951165
320.325339,881,17658.254131
320.919039,855,17658.549233
319.347544,849,17746.644412
321.93666,841,17746.893442
321.913498,832,17747.139168
320.557152,846,17747.387142
320.246152,846,17747.634405
321.095469,861,17826.278838
321.557968,843,17826.511411
321.045963,843,17826.751429
320.971535,863,17826.999301
321.410256,851,17827.241554
323.198889,874,17905.99568
324.26129,870,17906.245988
322.204679,878,17906.502839
323.481936,866,17906.758343
323.610602,872,17907.043199
317.188753,862,17989.907768
316.454165,848,17990.1759
317.364505,842,17990.434735
315.894408,868,17990.709591
317.759882,823,17990.96575
323.125614,859,18076.771243
323.113383,852,18077.065631
323.197903,849,18077.3407
321.813293,866,18077.621111
321.731207,840,18077.908363
321.59176,886,18170.389888
320.658918,899,18170.855148
320.659057,871,18171.170778
320.951868,901,18171.479943
322.080198,877,18171.785521
321.029215,864,18268.794567
319.996876,858,18269.072625
317.303402,903,18269.452094
319.426962,855,18269.749328
318.275127,926,18270.133094
322.455309,848,18361.634957
320.690418,848,18361.918683
321.90276,867,18362.22557
323.088694,853,18362.526402
321.233166,849,18362.808067
321.612292,835,18454.273397
319.322519,868,18454.562727
322.289666,833,18454.829253
319.251211,877,18455.108532
320.638144,861,18455.382708
-53.089198,1600,18537.846513
-47.913048,1600,18538.367664
-59.304082,1600,18538.994377
-51.633206,1600,18539.502399
-53.179622,1600,18539.996142
-77.039393,1600,18621.706574
-76.488075,1600,18622.22559
-77.417525,1600,18622.722614
-68.849258,1600,18623.209583
-68.833193,1600,18623.695769
311.58252,987,18706.341297
312.315283,968,18706.654379
311.348218,975,18706.967969
311.617054,979,18707.284107
311.730411,981,18707.604184
312.707011,897,18790.607431
313.770474,901,18790.891494
313.111384,895,18791.175622
313.651613,903,18791.460583
313.541678,911,18791.748039
317.746866,848,18874.832626
317.063543,861,18875.114464
317.678392,842,18875.391056
316.639429,842,18875.662896
317.186762,855,18875.935728
319.737892,832,18959.351001
319.842653,832,18959.618892
319.435709,840,18959.890948
318.934602,844,18960.164323
320.137839,836,18960.444405
317.845519,847,19043.776798
318.594621,847,19044.051087
316.155301,836,19044.320022
317.291339,835,19044.588583
318.945175,853,19044.861631
318.81976,844,19127.582346
321.19022,835,19127.851273
320.176259,827,19128.124945
321.066059,831,19128.414578
320.86027,823,19128.718072
323.069332,821,19215.191702
321.778395,838,19215.459389
322.921908,826,19215.726078
322.444053,809,19215.984046
98.471523,547,19216.162213
321.081799,830,19307.636555
321.13319,834,19307.910697
321.448452,819,19308.183836
319.951364,835,19308.469077
23.947462,363,19308.598361
319.530849,820,19397.419029
319.428813,822,19397.669757
319.042113,823,19397.91866
320.436793,819,19398.167982
318.960788,831,19398.418881
320.103362,824,19483.705391
321.535616,825,19483.955353
322.041715,840,19484.215883
321.034822,827,19484.465118
321.048572,832,19484.717219
322.62126,829,19570.812402
322.201864,832,19571.06949
322.815566,823,19571.324268
322.221976,832,19571.579017
322.890549,830,19571.82982
318.730369,836,19658.14463
319.112144,826,19658.399107
319.539087,826,19658.654769
319.881237,846,19658.917956
319.115983,836,19659.180764
323.7191,848,19745.450832
323.502156,818,19745.702218
322.489973,837,19745.954904
324.194084,827,19746.208166
322.580868,837,19746.460554
321.115846,795,19831.397799
321.678211,803,19831.639207
322.160345,805,19831.878967
320.590423,805,19832.120128
319.556506,808,19832.364865
319.772218,821,19917.852555
319.268853,804,19918.097892
319.919947,829,19918.347937
320.212504,830,19918.599437
319.109134,822,19918.869643
318.161748,841,20003.61533
133.728604,665,20003.813381
320.003208,850,20004.07072
319.026009,838,20004.32737
319.815973,833,20004.578992
-97.569684,65,20089.730435
-91.559755,84,20089.759871
-97.937867,64,20089.782526
-97.682374,65,20089.805012
-97.202052,67,20089.828212
320.242555,837,20176.006897
318.721536,853,20176.265959
320.963418,845,20176.521724
321.017548,850,20176.780199
320.311354,836,20177.033217
318.769795,826,20263.772204
318.714362,837,20264.024901
318.488673,831,20264.275897
317.958808,843,20264.530461
318.836382,830,20264.780103
321.883665,832,20353.811579
322.50491,814,20354.078276
322.991976,817,20354.333946
323.277811,818,20354.58877
323.460274,798,20354.83377
318.46359,818,20440.704985
318.601803,808,20440.949649
318.116798,825,20441.201297
319.777173,818,20441.449973
317.572226,850,20441.713772
317.398491,797,20526.712068
317.542035,805,20526.955109
316.783444,792,20527.196095
315.697047,793,20527.436229
317.767514,787,20527.676253
321.256243,817,20612.509587
320.189964,820,20612.757513
319.440986,828,20613.006577
319.099927,827,20613.26259
319.793533,816,20613.506464
320.786969,803,20698.619609
318.681406,777,20698.85536
321.461396,800,20699.098571
321.342974,805,20699.454854
321.569618,809,20699.717038
323.343891,836,20785.214412
324.109411,804,20785.458131
323.30257,825,20785.7076
323.892217,808,20785.951803
323.932541,818,20786.201853
320.710822,822,20872.761435
318.991305,820,20873.010156
321.513838,820,20873.269958
320.968011,832,20873.531978
-35.848685,242,20873.605453
317.221453,885,20959.637157
317.557007,887,20959.906086
-122.009362,1600,20960.448526
315.532567,907,20960.722197
-121.498958,1600,20961.26463
-121.97524,88,21045.930619
320.637523,817,21046.187843
320.53703,813,21046.441174
319.22611,833,21046.701635
320.738864,827,21046.960083
318.04393,814,21132.199821
316.892596,803,21132.449012
316.983703,817,21132.706731
306.647586,960,21133.02342
317.054413,796,21133.279267
322.046222,799,21216.076707
322.825636,805,21216.319907
322.35082,803,21216.568742
322.293036,796,21216.808717
322.725624,808,21217.051597
320.50267,817,21300.733558
321.695751,806,21300.993589
321.553776,802,21301.246094
320.795369,804,21301.491108
320.759073,793,21301.736323
321.939101,810,21384.778846
323.453988,814,21385.025952
322.589218,824,21385.275897
322.160933,823,21385.525457
321.670877,811,21385.770875
317.581218,783,21468.687645
317.919369,791,21468.926784
317.749125,813,21469.286278
196.222857,758,21469.527556
317.3649,797,21469.774639
298.50692,1089,21554.275745
295.993666,1157,21554.624401
249.148688,1600,21555.105591
306.53655,988,21555.401094
301.066524,1058,21555.71782
-111.503634,133,21638.952393
313.424679,910,21639.228889
-82.346727,1600,21639.70359
-110.929498,101,21639.734896
-110.222022,99,21639.765951
321.825624,827,21723.908284
322.346289,838,21724.169042
323.177781,833,21724.444015
323.068334,818,21724.705413
321.837802,832,21724.957489
321.347129,836,21808.457095
320.431003,855,21808.717328
102.163036,577,21808.89142
322.483536,846,21809.14829
318.570717,861,21809.408589
319.443945,818,21894.082143
318.575321,835,21894.34404
320.557737,799,21894.592646
320.468871,804,21894.840187
318.607041,817,21895.094088
321.717617,772,21980.554106
323.07198,781,21980.805543
320.935772,774,21981.053528
322.469343,779,21981.299858
321.582337,768,21981.541507
318.895266,747,22065.308758
89.258406,477,22065.454888
318.37334,760,22065.684492
317.520934,743,22065.908307
210.061994,761,22066.139169
319.991836,810,22149.59015
322.033634,794,22149.830556
323.145948,803,22150.07953
321.572198,793,22150.323087
322.302754,796,22150.566802
324.609358,847,22234.752887
323.840811,863,22235.014518
324.002377,867,22235.280234
324.754675,856,22235.545351
323.492699,861,22235.809127
325.028316,806,22319.176337
324.237077,804,22319.423598
324.581114,815,22319.6962
323.34,812,22319.990682
322.643277,814,22320.248925
322.875587,816,22405.901283
323.199276,819,22406.162941
323.063165,833,22406.426055
322.699276,824,22406.683893
322.144492,832,22406.940171
321.934356,821,22490.540514
320.808982,806,22490.784554
321.956598,795,22491.025535
322.471465,811,22491.27737
322.617051,814,22491.521924
319.283109,809,22573.851448
319.618803,798,22574.093836
320.795513,785,22574.331542
320.322188,790,22574.571716
319.566803,807,22574.815928
324.688367,808,22658.069736
323.206683,828,22658.318669
324.761716,827,22658.567803
323.477941,816,22658.814378
325.395098,826,22659.064803
325.053164,826,22742.355588
325.306227,821,22742.607905
326.55656,828,22742.859733
325.176365,837,22743.136661
325.680776,826,22743.399258
322.89485,839,22826.80341
323.236492,840,22827.058283
323.36516,859,22827.317334
322.717422,854,22827.572848
323.426735,861,22827.829017
326.257913,825,22913.444102
324.485144,814,22913.709604
326.324755,803,22913.969148
325.434758,810,22914.230883
326.372182,820,22914.495774
-179.583059,1600,22999.151261
-179.733398,1600,22999.69471
-179.69367,1600,23000.227536
-179.582469,1600,23000.732936
-179.752006,1600,23001.204441
322.442421,831,23084.947834
321.99713,809,23085.195654
322.789622,817,23085.443693
322.146464,838,23085.698067
322.165913,828,23085.952133
111.423031,591,23169.736931
323.429612,822,23169.987686
322.493546,802,23170.232359
322.290006,833,23170.483485
323.935175,819,23170.73227
328.730801,808,23255.45135
327.549069,829,23255.708577
327.117288,815,23255.961336
327.501086,817,23256.219352
328.736909,806,23256.484938
71.6484,484,23341.500651
322.029909,821,23341.757167
324.756314,806,23342.004002
323.958592,833,23342.260349
325.669559,818,23342.509897
322.23218,853,23426.765244
321.567877,823,23427.01631
322.411727,846,23427.279706
321.739848,845,23427.53601
321.201838,821,23427.786263
322.650544,775,23512.687632
324.05624,778,23512.931896
110.481855,553,23513.104737
323.181568,800,23513.355192
322.936102,794,23513.606537
318.603013,826,23597.664838
320.575978,799,23597.909098
319.665045,825,23598.160395
319.319868,813,23598.407084
319.775925,814,23598.655135
319.930229,825,23683.152169
319.024538,830,23683.40466
319.943065,834,23683.659398
319.428162,830,23683.911747
319.935463,815,23684.158744
324.136077,817,23768.828869
323.842711,833,23769.088449
323.709735,831,23769.340826
323.115005,836,23769.594886
324.185605,830,23769.847059
321.507581,837,23854.911579
322.143444,836,23855.16651
320.556771,850,23855.422914
321.863138,826,23855.674033
322.779641,826,23855.925427
-81.970817,1600,23940.10947
310.638832,943,23940.445701
307.926211,961,23940.741285
316.800342,870,23941.007209
310.90366,922,23941.287437
-106.896853,86,24025.357484
322.864553,877,24025.624384
-104.051152,82,24025.651525
